PortalID,Status,LastUpdated,AgencyDept,Title,Type,LOI,Categories,Purpose,Description,ApplicantType,FundingSource,MatchingFunds,EstAvailFunds,FundingMethod,OpenDate,ApplicationDeadline,ExpAwardDate,GrantURL,MaxAwards,MinAwards,MaxAmounts,MinAmounts,IsOngoing
4516,closed,2020-11-19 23:09:25,Department of Fish and Wildlife,George H.W. Bush Vamos A Pescar™ Education Fund,Grant,No,Disadvantaged Communities; Education; Environment & Water; Parks & Recreation,"Pursuant to the George H. W. Bush Vamos A Pescar™ Educational Fund and Fish and Game Code Section 1501.5(b), the California Department of Fish and Wildlife has established a competitive grant program to fund projects that supports state and local efforts to educate and engage California’s Hispanic communities in metrocentric settings through bilingual, multigenerational, and multigendered programs, classes and fishing and boating activities.","Funds may be used for projects, including but not limited to experiential or hands-on fishing education, community activities promoting good fishery stewardship, technical fishing skills development, fishing-related workshops and classes, apprentice-level fishing trips with hands-on instruction, and other such events that promote recreational fishing in California.  Multiple bilingual events with the same audience must occur throughout the grant cyclein order for programs to be considered.  All events submitted as part of the grant application must:- be able to use in-person events and virtual platforms in conjunction with oneanother, as required by current local and state health and safety standards at thetime of each event. When virtual delivery cannot be utilized, COVID-19prevention measures must be followed and incorporated into events. Pleasenote: virtual delivery options do not eliminate the need for programs to focus onhands-on experiences. Creativity around the integration of virtual and hands-onlearning is encouraged.- begin no sooner than March 1, 2021 and conclude no later than November 1, 2021.Events planned before or after this date or reoccurring events that stretch beyondthese dates should not be included on the application.",Nonprofit,Federal,Not Required,50000.0,Reimbursement(s),2020-11-19 08:00:00,2020-12-09 17:00:00,End of January 2021,https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=184629&inline,,,20000.0,5000.0,0
4495,closed,2022-03-09 01:28:07,CA Department of Food and Agriculture,Pet Lover’s License Plate Grant Program,Grant,No,Animal Services,"The California Department of Food and Agriculture (CDFA) is pleased to announce a competitive solicitation process to award up to $330,000 in funding under the California Pet Lover’s License Plate grant program to help stop pet overpopulation in California.","The purpose of this program is to help stop pet overpopulation in California by providing funds for spay/neuter services to municipalities and non‐profit organizations in California. The revenue received from the sale and renewal of the license plate is awarded annually through grant agreements to eligible organizations.    The grant duration is one (1) year from June 1, 2021 – May 31, 2022. Grant funds cannot be expended before June 1, 2021 or after May 31, 2022. Grant Awards will range from $5,000 to $50,000. However, CDFA reserves the right to offer an award different than the amount requested.     ",Nonprofit; Public Agency,State,Not Required,330000.0,Reimbursement(s),2020-11-19 08:00:00,2020-12-18 17:00:00,Spring 2021,http://www.cdfa.ca.gov/SpayNeuter/,,,50000.0,5000.0,0
4504,closed,2022-02-28 23:41:07,CA Energy Commission,GFO-20-307 – Food Production Investment Program 2020,Grant,No,Energy,"The goals of the program are to accelerate the adoption of advanced energy efficiency and renewable energy technologies at California food processing plants, demonstrate their reliability and effectiveness, help California food processors work towards a low carbon future, and benefit priority populations.","Food production costs generally tend to be higher in California than elsewhere and California’s food processing industry faces stiff out-of-state and international competition.    Providing support for updating and improving food production facilities with energy efficient and/or renewable energy technologies will reduce operating costs and greenhouse gas (GHG) emissions. This could help ensure California’s food processing industries remain competitive and operational, and the jobs associated with food production remain in California.    The California Energy Commission (Energy Commission) established the Food Production Investment Program (FPIP) in 2018, initially funded by Assembly Bill (AB) 109 (Ting, Chapter 249, Statutes of 2017), with additional funds from Senate Bill (SB) 856 (Chapter 30, Statutes of 2018).  Funding for the program comes from the California Climate Investments (CCI) program. The CCI program requires that all funded projects reduce GHG emissions and further the purposes of AB 32 (AB 32, Nunez, Global Warming Solutions Act of 2006, Chapter 488, 2006) and SB 32 (SB 32, Pavley, California Global Warming Solutions Act of 2006, Chapter 249, 2016).    The goals of the program are to accelerate the adoption of advanced energy efficiency and renewable energy technologies at California food processing plants, demonstrate their reliability and effectiveness, help California food processors work towards a low carbon future, and benefit priority populations. The technologies to be funded by this Grant Funding Opportunity (GFO) will help reduce energy costs, maintain product quantity and quality, and reduce GHG emissions associated with food production.    The FPIP is open to all California food processors.  All projects funded under FPIP must reduce GHG emissions and further the purposes of AB 32 and SB 32 and must be located at a food processing plant in California.",Business,State,35%,7000000.0,Reimbursement(s),2020-11-18 08:00:00,2021-02-05 17:00:00,Week of 3/22/2021,https://www.energy.ca.gov/,,,,,0
4486,closed,2020-11-13 21:32:44,Department of Fish and Wildlife,California State Duck Stamp Project,Grant,No,Environment & Water,"The goals of the Stamp Project, as described in legislation, are to protect, preserve, restore, enhance, and develop migratory waterfowl breeding and wintering habitat, evaluate habitat projects, and conduct waterfowl resource assessments and other waterfowl related research. To achieve these goals the Department has adopted the following four objectives:    Identify activities which are needed for the conservation and maintenance of California's waterfowl habitat on public land.  Develop and fund project-specific strategies to protect, enhance, maintain or restore significant waterfowl habitat on public land.  Develop and fund project-specific strategies to conserve waterfowl populations.  Develop, administer, and fund a grants program for waterfowl conservation.","The California State Duck Stamp (Stamp Project) was created by legislation in 1971 (Fish and Game Code §3702). The stamp is required when hunting waterfowl and purchased by stamp collectors. All funds generated by the sale of stamps are deposited in the State Duck Stamp Account, administered by the California Department of Fish and Wildlife (Department). The funds can only be used for projects approved by the Fish and Game Commission (Commission) for the purpose of protecting, preserving, restoring, enhancing, and developing migratory waterfowl breeding and wintering habitat, evaluating habitat projects, and conducting waterfowl resource assessments and other waterfowl related research. These funds also may be used to reimburse nonprofit organizations for completed habitat projects.  During winter, wetlands and agricultural habitats in California, especially the Central Valley, support the largest single concentration of waterfowl (currently three to four million) in North America. This concentration represents more than 60 percent of all waterfowl wintering in the Pacific Flyway and more than 20 percent of all waterfowl wintering in North America. These birds are almost entirely dependent on water and habitat provided through human activities due to the significant loss of wetlands in California.  The goals of the Stamp Project, as described in legislation, are to protect, preserve, restore, enhance, and develop migratory waterfowl breeding and wintering habitat, evaluate habitat projects, and conduct waterfowl resource assessments and other waterfowl related research. To achieve these goals the Department has adopted the following four objectives:  1.     Identify activities which are needed for the conservation and maintenance of California's waterfowl habitat on public land.  2.     Develop and fund project-specific strategies to protect, enhance, maintain or restore significant waterfowl habitat on public land.  3.     Develop and fund project-specific strategies to conserve waterfowl populations.  4.     Develop, administer, and fund a grants program for waterfowl conservation.  To accomplish the objectives, the Department is authorized to award grants (and contracts where necessary) for waterfowl conservation purposes (acquisition, restoration, enhancement, creation and research) to nonprofit organizations, local government agencies, state departments and federal agencies (Fish and Game Code § 3702). The organizations must have the specific capacity (waterfowl habitat enhancement, restoration, creation and or research experience to deliver the objectives).  Examples of eligible projects include, but are not limited to:  ·       Enhance/restore/maintain wintering or nesting habitat for CA waterfowl species  ·       Restoring or creating brood ponds/summer water for CA waterfowl species  ·       Enhancing or restoring fall and spring use areas for CA waterfowl species  ·       Establishing islands and loafing bars  ·       Levee repair, replacement of water control structures, pump repair and installation  ·       Fence installation to control and/or manage livestock or wildlife and/or to enhance upland habitat for waterfowl nesting and goose forage  ·       Removal of nonnative invasive plant species and restoration (active or passive) of native and other desirable wetland or upland vegetation  ·       Research to obtain population parameters of species/subspecies/population  Investigations of limited resources for specific species or subspecies such as eelgrass for Black brant   ",Nonprofit; Public Agency,State,Not Required,1135000.0,Reimbursement(s),2020-11-16 16:00:00,2021-01-22 17:00:00,Late June 2021,http://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=184695,,,,,0
4220,closed,2022-02-28 23:32:36,Department of Water Resources,Sustainable Groundwater Management (SGM) Grant Program’s Proposition 68 Implementation Round 1,Grant,No,Disadvantaged Communities; Environment & Water,The SGM Grant Program’s Implementation grants will utilize funds authorized by Proposition 68 to assist Groundwater Sustainability Agencies (GSAs) implement their Groundwater Sustainability Plans (GSPs). The program will provide financial assistance to GSAs for investments in groundwater recharge and projects that prevent or clean up contamination of a groundwater that serves as a source of drinking water.,"Prop 68 authorizes the Legislature to appropriate a total of $240 million to DWR for drought and groundwater investments to achieve regional sustainability. Of this, at least $120 million is for drought and groundwater investments to achieve regional sustainability through investments in groundwater recharge with surface water, stormwater, recycled water, and other conjunctive use projects, and projects to prevent or clean up contamination of groundwater that serves as a source of drinking water (Public Resources Code § 80146(a)). After program delivery and bond issuance costs, at least $103 million will be made available for grant awards broken up into two rounds of grant solicitations. Round 1 will include $26 million for grant awards to critically overdrafted (COD) basins only. $5 million of the $26 million available in Round 1 will be for projects that solely benefit Underrepresented Communities. DWR will solicit proposals to award funding on a competitive basis for tasks and activities that help the basins reach sustainability through investments in groundwater recharge and/or projects that prevent or clean up contamination of a groundwater that serves as a source of drinking water. Eligible projects include those activities associated with the implementation of an adopted GSP or approved Alternative and must also be listed within an adopted GSP or approved Alternative. Eligible applicants for the Round 1 Implementation Grant Solicitation are GSAs; member agencies of GSAs; an entity that represents a GSA(s) which can include public agencies, non-profit organizations, public utilities, Federally recognized Indian Tribes, State Indian Tribes listed on the Native American Heritage Commission’s Tribal Consultation list, or mutual water companies; and agencies with an approved Alternative to a GSP. Those entities representing a GSA(s) must have a letter of support from each GSA they represent. All Round 1 applicants must be within a COD basin with an adopted GSP that has been submitted to DWR for review and deemed complete by DWR or approved Alternative to a GSP. Basins that are adjudicated, in the process of becoming adjudicated, or considered probationary under SGMA by the State Water Resources Control Board at or after the time of application submittal are not eligible to apply for or receive grant funding. The project area and service area must be within the most current DWR Bulletin 118 basin or a non-adjudicated portion of a basin that is designated as COD by the latest SGMA Basin Prioritization at the time of application submittal. Only one application will be accepted per basin. Applicants who apply on behalf of a GSA(s) are required to obtain and submit a letter of support from each GSA they represent. The application process, application review process, schedule, program preferences, and definitions are outlined within the PSP. Applicants will apply through DWRs GRanTs portal and must follow the requirements established in the PSP. We recommend interested parties to review the 2019 SGM Grant Program Guidelines and the 2020 Implementation PSP for all details. They can be found on our website at: www.water.ca.gov/sgmgrants",Nonprofit; Public Agency,State,25%,26000000.0,Reimbursement(s),2020-11-09 08:00:00,2021-01-08 17:00:00,05/15/2021,https://water.ca.gov/sgmgrants,,,5000000.0,2000000.0,0
3441,closed,2020-08-17 17:12:24,Department of Resources Recycling and Recovery,Farm and Ranch Solid Waste Cleanup and Abatement Grant Program (FY 2020-21) 3rd Cycle,Grant,Yes,Environment & Water,"Funding is primarily used to pay for the removal and proper disposal of small nuisance illegal dump sites, including, but not limited to, non-hazardous solid waste, tires, incidental amounts of household hazardous materials, and for site security measures to prevent the recurrence of illegal disposal after the projects are completed. Currently, the Program offers three cycles each fiscal year.","Project Types  1. Requesting funds for a site yet to be cleaned up (“standard”)2. Requesting funds for a “previously remediated site”  Funding  1. $1,000,000 is available for fiscal year 2020–21, subject to funding availability.2. $200,000 is the maximum available for each applicant per fiscal year.a. Two or more departments or agencies within a specific city or county are eligible for a combined total of $200,000 per fiscal year.b. An incorporated city, a resource conservation district and the county within which they are located are each eligible for up to $200,000 of grant funds each fiscal year.3. Each site is limited to $50,000.a. Sites are referred to as single cleanups or abatements projects, and usually entail a large concentration of illegally dumped material in a single area. There can be multiple piles on one area/site.b. Multiple sites may be included in one application.  Resolution required.  See https://www.calrecycle.ca.gov/lea/grantsloans/farmranch/fy202021 for eligible costs and additional grant specific information.",Public Agency; Tribal Government,State,Not Required,1000000.0,Reimbursement(s),2020-11-06 08:00:00,2021-02-04 23:59:00,April 2021,https://www.calrecycle.ca.gov/lea/grantsloans/farmranch/fy202021,,,200000.0,50000.0,0
4396,closed,2021-01-12 19:20:53,Coachella Valley Mountains Conservancy,Proposition 1 Grant Program,Grant,Yes,Disadvantaged Communities; Environment & Water,Implement the California Water Action Plan in the Coachella Valley,"The Conservancy board has identified three priority areas for funding:   watershed land acquisition, watershed or endangered species habitat restoration, or infrastructure that improves water management in a manner that complements surrounding habitat values.  Projects that serve economically disadvantaged communities receive additional points in the competitive scoring process.  Applicants are required to participate in a pre application consultation meeting that begins with submission of a short pre proposal on a form available from the Conservancy.  Once that consultation is completed, the applicant must submit a project narrative and application as described more particularly in the grant program guidelines available on the Conservancy's website.   ",Nonprofit; Public Agency; Tribal Government,State,Not Required,2800000.0,Reimbursement(s),2020-11-03 08:00:00,2020-12-14 17:00:00,"January 11, 2021",http://www.cvmc.ca.gov,,,,,0
4369,closed,2022-03-02 22:40:05,Employment Development Department,Disability Employment Accelerator Grant,Grant,No,"Disadvantaged Communities; Employment, Labor & Training","The goal of this initiative is to promote the use of regional industry-sector strategies as the framework to help unemployed and underemployed People with Disabilities (PWD) obtain and retain competitive, integrated employment. The DEA 2020-21 will continue to focus on creating linkages and engaging businesses to develop work-based learning programs for PWD with significant barriers to employment.","The Employment Development Department (EDD), in coordination with the California Workforce Development Board (CWDB) and the California Labor and Workforce Development Agency (LWDA), announces the availability of up to $2 million in Workforce Innovation and Opportunity Act (WIOA) Governor’s Discretionary funds for the DEA Program Year (PY) 2020-21 grant. The DEA grants are awarded to design, develop, and implement projects that accelerate employment and re-employment strategies for people with disabilities (PWD).    The primary goals of the grant are to increase access to career pathways programs and to help those with significant barriers to employment enter into the workforce in skilled occupations. Grant funds will support projects that increase access for PWD, align WIOA programs, implement co-enrollment strategies, leverage other program funding, provide supportive services, and create onramps to career pathways for California’s PWD. Co-enrollment may include enrollment in WIOA Title I Adult, Title II Adult Education, Title III Wagner-Peyser, or other WIOA unified plan programs. Pathways to careers may include onramps into existing career technical education pathways or apprenticeship programs or the establishment of pre-apprenticeship programs, paid work education experience (PWEX), other work-based learning (WBL) opportunities for PWD. The selected projects are expected to work in collaboration with the following required partners: (1) Title I Local Workforce Development Board/One Stop Operator and (2) Local EDD/Wagner-Peyser Program staff. It is strongly encouraged that applicants work in collaboration with Disabled Student Programs and Services (DSPS) departments.     ",Business; Nonprofit; Public Agency,Federal,40%,2000000.0,Reimbursement(s),2020-11-02 18:30:00,2020-12-16 15:00:00,March 2021,https://www.edd.ca.gov/Jobs_and_Training/WDSFP_Workforce_Development_Solicitations_for_Proposals.htm,7.0,5.0,350000.0,200000.0,0
4399,active,2022-06-13 21:59:08,Coastal Conservancy,Proposition 68 San Francisco Bay Area Conservancy Program Climate Adaptation Funds,Grant,No,Environment & Water,"This grant round will award competitive grants for projects that plan, develop, and implement climate adaption and resiliency projects in the San Francisco Bay.","Eligible projects will be consistent with the Conservancy’s Strategic Plan and will plan, develop, or implement actions to help natural resources or human communities adapt to the impacts of climate change. Eligible projects shall improve a community’s ability to adapt to the unavoidable impacts of climate change; improve and protect coastal and rural economies, agricultural viability, wildlife corridors, or habitat; develop future recreational opportunities; or enhance drought tolerance, landscape resilience, and water retention. Projects could include, for example, land conservation for wildlife corridors, enhancement of bay area agriculture to increase carbon sequestration or protect farmworkers from extreme heat, or urban greening. Projects that use natural infrastructure and provide multiple benefits will be prioritized.    Tidal wetlands restoration projects will not be considered under this round, as there are ongoing funding sources at this time that are specifically for baylands restoration (for example, see the San Francisco Bay Restoration Authority grant opportunities ;applications accepted in the fall of each year). Other sea level rise adaptation projects (including subtidal, intertidal, upland transition zones) will be eligible.    Project Type: Projects must be one of the following types:• Project planning and design: Actions that will lead to construction, such as environmental review and permitting, development of engineered designs.• Project implementation: On-the-ground construction or installation.• Project development: Technical assistance for disadvantaged communities* and support for activities that will help identify specific solutions and projects. Technical assistance refers to the process of providing necessary education and resources for project scoping and development and project implementation assistance. Examples of such activities include:o Educationo Resource sharingo Convening of partners and stakeholders for project scoping and developmento Technical workshopso Community visioning meetingso Contracting with expert consultants to identify or refine potential capital projects    * Per Prop 68, a “disadvantaged community” means a community with a median household income less than 80 percent of the statewide average.    All Prop 68 funds must be spent consistent with the provisions of the General Obligation Bond Law, including Government Code Section 16727. In general, this means projects must entail the planning, development, construction, or acquisition of capital assets and/or activities that are incidentally but directly related to construction or acquisition, such as planning, design, and engineering. Capital assets are tangible physical property acquisitions or improvements with a useful life of at least 15 years. These grant funds cannot pay for activities that exclusively involve communication, policy development, or government services.    Projects must be located within one of the nine counties of the San Francisco Bay Area.",Nonprofit; Public Agency; Tribal Government,State,Not Required,5700000.0,Reimbursement(s),2020-11-02 08:00:00,Ongoing,TBC,http://scc.ca.gov/files/2020/11/RFP_Prop68_SFBayClimate_2020.11.02_Final.pdf,,,,,1
1137,closed,2020-10-28 20:15:44,Wildlife Conservation Board,2020 Pacific Flyway Conservation Proposal Solicitation Notice,Grant,Yes,Disadvantaged Communities; Environment & Water,"The Wildlife Conservation Board (WCB) is inviting grant proposals for multi-benefit climate adaptation and resiliency projects that protect, restore or enhance migratory bird habitat associated with the Pacific Flyway.  These projects should seek to protect, restore or enhance migratory bird habitat, improve migratory bird habitat diversity, quality and connectivity, or improve management and ecological function of migratory bird habitat.","The WCB is an independent state board with the authority to carry out programs that benefit wildlife conservation in California (California Fish and Game Code 1300, et seq.).  WCB’s three main conservation functions are land acquisition, habitat restoration, and development of wildlife-oriented public access facilities.  WCB promotes this work through many conservation programs.  In June 2018, voters passed the California Drought, Water, Parks, Climate, Coastal Protection, and Outdoor Access for All Act of 2018 (Proposition 68) which identified a need for climate adaptation and resiliency projects.  Among other things, Proposition 68 made available not less than $20 million for WCB to advance “…the acquisition, development, rehabilitation, restoration, protection, and expansion of wildlife corridors and open space to improve connectivity and reduce barriers between habitat areas and to protect and restore habitat associated with the Pacific Flyway.” (PRC 80132c).",Nonprofit; Public Agency; Tribal Government,State,Not Required,12000000.0,Advances & Reimbursement(s),2020-10-29 07:00:00,2020-12-16 00:00:00,"May 1, 2021",https://wcb.ca.gov/Grants,,,,,0
4366,closed,2020-10-26 21:44:33,CA Energy Commission,"GFO-20-502 – Solar Heating, Cooling, and Power for Industrial and Commercial Applications",Grant,No,Energy,"The purpose of this solicitation is to fund research and development projects that will advance the development and technology readiness of concentrating and non-concentrating solar thermal technologies along with solar combined cooling, heating, and power (CCHP) technologies. ","The intent is to increase the market availability of solar thermal systems and advance the development of emerging pre-commercial solar combined heating, cooling, and power systems by reducing the cost and advancing the technology and market readiness needed to increase adoption.",Business; Individual; Nonprofit; Public Agency; Tribal Government,State,10%,3000000.0,Reimbursement(s),2020-10-26 07:00:00,2020-12-16 17:00:00,"January 25, 2021",https://www.energy.ca.gov/,,,,,0
4363,closed,2022-03-02 22:39:37,Employment Development Department,VETERANS’ EMPLOYMENT-RELATED ASSISTANCE PROGRAM,Grant,No,"Employment, Labor & Training; Veterans & Military",The goal of this initiative is to promote the use of regional industry-sector strategies as the framework to help unemployed and underemployed veterans with significant barriers to employment transition from military careers to rewarding civilian employment.,"The Employment Development Department (EDD), in coordination with the California Workforce Development Board (CWDB) and the California Labor and Workforce Development Agency (LWDA), announces the availability of up to $5 million in Workforce Innovation and Opportunity Act (WIOA) Governor’s Discretionary funds for the Veteran’s Employment-Related Assistance Program (VEAP) PY 20-21 grant. The VEAP grants are awarded to design, develop, and implement projects that accelerate employment and re-employment strategies for veterans.    The primary goals of the grant are to increase access to career pathways programs and to help those with significant barriers to employment enter into the workforce in skilled occupations. Grant funds will support projects that increase access for veterans, align WIOA programs, implement co-enrollment strategies, leverage other program funding, provide supportive services, and create onramps to career pathways for California’s veterans. Co-enrollment may include enrollment in WIOA Title I Adult, Title II Adult Education, Title III Wagner-Peyser, human service programs, or other WIOA unified plan programs. Pathways to careers may include on-ramps into existing career technical education pathways or apprenticeship programs or the establishment of pre-apprenticeship programs, paid work education experience (PWEX), or other work-based learning6 (WBL) opportunities for veterans. The selected projects are expected to work in collaboration with the following required partners: (1) Title I Local Workforce Development Board/One Stop Operator, (2) Title III Wagner-Peyser, and (3) the local EDD Jobs for Veterans State Grant (JVSG) Program staff. It is strongly encouraged that one of the key project partners be a county Veterans Service Office. Applicants are required to offer at least one certified training leading to an industry-recognized certificate. There is a 40% match requirement.",Business; Nonprofit; Public Agency,Federal,40%,5000000.0,Reimbursement(s),2020-10-26 07:00:00,2020-12-08 15:00:00,March 2021,https://www.edd.ca.gov/Jobs_and_Training/WDSFP_Workforce_Development_Solicitations_for_Proposals.htm,12.0,10.0,500000.0,250000.0,0
4351,closed,2020-11-20 20:04:39,Department of Resources Recycling and Recovery,"Food Waste Prevention and Rescue Grant Program (Greenhouse Gas Reduction Fund, Fiscal Year 201-20 Funds)",Grant,No,"Disadvantaged Communities; Employment, Labor & Training; Environment & Water; Food & Nutrition",The Department of Resources Recycling and Recovery administers the Food Waste Prevention and Rescue Grant Program pursuant to Public Resource Code section 42999. The purpose of this competitive grant program is to lower greenhouse gas emissions by establishing new or expanding existing food waste prevention projects (source reduction or food rescue for people) in California to reduce the amount of food being disposed in landfills.,"The Food Waste Prevention and Rescue Grant Program will provide funds (as a reimbursement grant) to support the expansion of existing projects or establishment of new food waste prevention (source reduction) and/or rescue projects (food rescue for people) in California. The Program meets policy driven legislation and strategies, and reduces the amount of food being disposed in landfills. This investment will reduce methane emissions from landfills; benefit disadvantaged and low-income communities; feed people in need; and create jobs. Eligible projects include: Food waste prevention projects that prevent food waste from being generated and becoming waste that is normally destined for landfills. Food rescue projects that result in rescued food being distributed to people, that would otherwise be destined for landfills. Any food waste residuals from the food rescue project must be composted or sent to a digester within the project service area (if available). Eligible expenses and activities will be described in the application documents. Eligible expenses will include, but are not limited to: refrigeration systems, refrigerated vehicles, personnel, food waste prevention tracking equipment/software, and food preparation items. Projects must be located in California and result in permanent, annual, and measurable: Reductions in greenhouse gas (GHG) emissions attributed to the production, processing, packaging, distribution, and landfilling of California-generated food waste; and Increases in quantity (tons) of California-generated food waste, newly diverted from landfills, and prevented or rescued from disposal.“Newly diverted” means the tons of materials that are currently being landfilled that will instead be diverted as a result of this project. Projects resulting in a net increase of GHG emissions are ineligible and will not be recommended for funding. Eligibility Only two distinct and separate applications per qualifying entity will be accepted. Eligible applicants may submit individual, cooperative or regional applications. For a cooperative or regional application, one entity must be identified as the lead participant to act on behalf of the participating entities. A maximum of three other participants are allowed. Lead participants and participating entities are subject to the two-application rule. Eligible applicants are described in the application documents. Funding $4,000,000 available for fiscal year (FY) 2019-20 $150,000 minimum and $300,000 maximum per grant award Application Applications are due by November 20, 2020 and must be submitted via the CalRecycle Grants Management System. For complete grant information, how to apply and other information, visit: https://www.calrecycle.ca.gov/climate/grantsloans/foodwaste/fy201920",Business; Nonprofit; Public Agency; Tribal Government,State,Not Required,4000000.0,Reimbursement(s),2020-10-21 07:00:00,2020-12-03 23:59:00,March 2021,https://www.calrecycle.ca.gov/climate/grantsloans/foodwaste/fy201920,,,300000.0,150000.0,0
4310,active,2022-05-17 21:44:08,Governor's Office of Emergency Services,404 Hazard Mitigation Grant Program,Grant,Yes,Disaster Prevention & Relief,"Hazard Mitigation Grant Program (HMGP) funds plans and projects that reduce the effects of future natural disasters. In California, these funds are administered by the Cal OES HMGP Unit. Eligible subapplicants include state agencies, local governments, special districts, and some private non-profits.","Mitigation is the effort to reduce loss of life and property by lessening the impact of disasters. Mitigation is taking action now, before the next disaster, to reduce human and financial consequences later. Effective mitigation requires that we all understand local risks, address the hard choices and invest in long-term community well-being and resilience. Without mitigation actions, we jeopardize our safety, financial security, and self-reliance. As the result of a Presidential Disaster Declaration, FEMA’s Hazard Mitigation Grant Program (HMGP) funds plans and projects that reduce the effects of future natural disasters. In California, these funds are administered by the Cal OES HMGP Unit. Eligible subapplicants include state agencies, local governments, special districts, and some private non-profits. To learn more about the HMGP, visit: FEMA Hazard Mitigation Assistance Guidance and the FEMA Hazard Mitigation Assistance Guidance Addendum. Hazard Mitigation Grant Program (HMGP) Funding Opportunity  Cal OES Hazard Mitigation accepts Notice of Interest (NOI) on an ongoing basis for future funding opportunities. The NOI is intended to provide an opportunity for eligible subapplicants to propose well-defined mitigation actions that reduce risk to life and property from future natural hazards. Eligible subapplications that are not initially selected for submission to FEMA will be retained for future consideration when funding becomes available. Eligible Subapplicants include state agencies, local governments, special districts, and Federally-recognized tribes. Sub-applicants must have a FEMA-approved and locally adopted Local Hazard Mitigation Plan (LHMP) to be eligible for project grants. If your agency or jurisdiction does not have a LHMP, you may apply for grant funding to develop one. Single jurisdiction plans are limited to a maximum federal share of $150,000; Multi-jurisdiction plans are limited to a maximum federal share of $250,000. Some private nonprofit organizations are eligible for HMGP funding, consistent with 44 CFR §206.221and 206.434. Private nonprofit organizations are not required to have an LHMP to be eligible, but the County they are located in must meet the LHMP requirement.",Nonprofit; Public Agency; Tribal Government,Federal,25%,500000.0,Advances & Reimbursement(s),2020-10-15 07:00:00,Ongoing,Varies,https://www.caloes.ca.gov/cal-oes-divisions/recovery/disaster-mitigation-technical-support/404-hazard-mitigation-grant-program,,,,,1
4307,closed,2021-06-21 23:08:51,Department of Resources Recycling and Recovery,FY 2020-21 and 2021-22 Beverage Container Recycling Grant Program RBC 32-33,Grant,No,"Disadvantaged Communities; Education; Environment & Water; Housing, Community and Economic Development; Libraries and Arts; Parks & Recreation","The purpose of the grant is to issue up to $1,500,000 annually in the form of grants for beverage container recycling and litter reduction programs to promote increased recycling of beverage containers throughout California and reduce beverage container litter in the waste stream.","The Department of Resources Recycling and Recovery (CalRecycle) administers a program to provide opportunities for the California local government agencies, cities, counties, regional programs, public colleges and universities, public school districts, non-profit organizations, and qualifying Indian Tribes to promote increased recycling of beverage containers throughout California and reduce the beverage container litter in the waste stream.    CalRecycle is seeking projects that implement new programs or enhance existing programs to provide convenient beverage container recycling opportunities in various locations statewide.  Eligible projects include:  Multi-family residential dwellings (five units or more), public colleges/universities, non-profit colleges/universities, and public K-12 school districts, curbside residential program locations (excluding single stream), community events including, but not limited to, those sponsored by local jurisdictions, parks/recreational areas, and purchase of water refill stations, including the installation, education, and outreach, or replacement of infrastructure, plumbing, maintenance, additional attachments or modifications.    Ongoing collection programs may include the following activities as a component of the grant project:  Temporary community events (i.e., recycling or collection events sponsored by local jurisdictions, Earth Day events), drop-off, collection program, or community service program, and education and outreach related to beverage container recycling.    Note:  Education activities and/or materials (signage, flyers, curriculum, etc.) related to the beverage container recycling project are capped at 25 percent of the total grant award.    Funding must have a direct connection to the California Redemption Value (CRV) of beverage containers and the overall program.  If non-CRV items are included in the grant, they are subject to proportional cost.  For example:  a three bin system with composting, paper and CRV recycling, can only be funded at one third of the cost.  A mixed recycling bin will be funded proportionately based on the CRV content of materials collected.     ",Nonprofit; Public Agency; Tribal Government,State,Not Required,1500000.0,Reimbursement(s),2020-10-15 07:00:00,2020-12-01 00:00:00,May 2021,https://calrecycle.ca.gov/bevcontainer/grants/bevcontainer/fy2020-22,,,,,0
